order_id,user_id,order_time,amount_inr,delivery_fee,promo_applied,delivery_time_mins,order_status
ORD_16538318,U_928317c6,2026-05-25T20:38:29.503672,490.17,0,DISCOUNT_20PCT,39,Delivered
ORD_7a4ae6b3,U_928317c6,2026-05-17T19:16:13.503672,1182.2,0,FREE_DELIVERY,30,Delivered
ORD_3541c865,U_928317c6,2026-05-11T19:05:37.503672,789.14,0,FLAT_50,40,Delivered
ORD_104d0446,U_928317c6,2026-05-02T13:28:45.503672,808.24,0,FREE_DELIVERY,29,Delivered
ORD_3c59d7bd,U_928317c6,2026-05-22T13:34:41.503672,690.04,0,NONE,29,Delivered
ORD_57bbe2e7,U_928317c6,2026-05-04T12:53:16.503672,671.76,0,NONE,36,Delivered
ORD_960c4dad,U_928317c6,2026-05-12T20:30:21.503672,618.17,0,NONE,26,Delivered
ORD_fc5476f0,U_928317c6,2026-05-16T15:30:03.503672,738.58,0,NONE,25,Delivered
ORD_0436def1,U_928317c6,2026-05-16T18:06:41.503672,633.75,0,NONE,38,Delivered
ORD_9199712f,U_928317c6,2026-04-20T09:52:59.503672,819.66,0,BOGO,24,Delivered
ORD_364d69fc,U_928317c6,2026-04-22T13:34:33.503672,687.9,0,NONE,43,Delivered
ORD_c4d70042,U_928317c6,2026-05-16T17:05:19.503672,1054.43,0,FREE_DELIVERY,48,Delivered
ORD_ac1368fe,U_928317c6,2026-05-17T14:06:37.503672,747.07,0,FLAT_50,44,Delivered
ORD_a7f54955,U_928317c6,2026-05-21T11:34:12.503672,662.31,0,NONE,42,Delivered
ORD_67b1d83d,U_928317c6,2026-05-23T10:56:15.503672,686.56,0,FLAT_50,38,Delivered
ORD_29f84b5f,U_928317c6,2026-05-09T16:43:49.503672,664.25,0,FLAT_50,37,Delivered
ORD_696aa4e9,U_928317c6,2026-05-19T21:52:44.503672,583.72,0,NONE,29,Delivered
ORD_f90b85af,U_928317c6,2026-05-16T21:55:47.503672,890.08,0,NONE,24,Delivered
ORD_3e032319,U_928317c6,2026-04-21T12:13:15.503672,756.61,0,NONE,22,Delivered
ORD_132ba6c3,U_928317c6,2026-04-25T17:51:54.503672,662.65,0,FLAT_50,31,Delivered
ORD_bb6a0b01,U_928317c6,2026-04-20T13:34:37.503672,1029.43,0,NONE,60,Cancelled
ORD_9b20cb7c,U_928317c6,2026-04-25T23:35:42.503672,909.45,0,NONE,34,Delivered
ORD_48f78736,U_928317c6,2026-05-20T13:18:10.503672,616.32,0,NONE,31,Delivered
ORD_de0cb255,U_928317c6,2026-05-27T16:13:02.503672,724.18,0,BOGO,23,Delivered
ORD_dfe7223d,U_928317c6,2026-05-17T18:37:01.503672,701.08,0,BOGO,37,Delivered
ORD_518c26af,U_928317c6,2026-05-02T12:37:22.503672,935.52,0,FLAT_50,60,Delivered
ORD_b654de37,U_928317c6,2026-05-09T13:20:47.503672,841.25,0,NONE,38,Delivered
ORD_3400c9ef,U_928317c6,2026-05-17T11:54:47.503672,608.92,0,NONE,21,Delivered
ORD_e1285d67,U_928317c6,2026-05-08T11:19:36.503672,791.45,0,BOGO,40,Delivered
ORD_28546702,U_928317c6,2026-05-09T15:29:29.503672,718.59,0,FREE_DELIVERY,40,Delivered
ORD_2e125d3a,U_928317c6,2026-05-05T15:04:04.503672,826.25,0,NONE,70,Delivered
ORD_a04ef7d1,U_928317c6,2026-05-10T13:02:05.503672,729.43,0,NONE,44,Delivered
ORD_1ef30cca,U_928317c6,2026-05-13T22:29:29.503672,672.2,0,NONE,42,Delivered
ORD_cd032389,U_928317c6,2026-05-06T10:49:03.503672,638.48,0,BOGO,28,Delivered
ORD_f06918a3,U_928317c6,2026-05-11T17:08:36.503672,526.93,0,FLAT_50,24,Delivered
ORD_534be3cb,U_928317c6,2026-04-25T00:09:15.503672,783.03,0,BOGO,43,Delivered
ORD_f1e172ea,U_928317c6,2026-05-02T13:21:38.503672,683.84,0,NONE,32,Delivered
ORD_95f5b18e,U_928317c6,2026-05-24T19:33:01.503672,899.89,0,NONE,55,Delivered
ORD_3300e90d,U_928317c6,2026-04-28T15:07:07.503672,511.74,0,NONE,26,Delivered
ORD_cf50fd7e,U_928317c6,2026-05-11T20:25:05.503672,636.22,0,FREE_DELIVERY,26,Delivered
ORD_d9e375e8,U_928317c6,2026-05-02T21:29:26.503672,1026.44,0,NONE,30,Delivered
ORD_c7d8323b,U_928317c6,2026-05-12T13:39:16.503672,640.35,0,NONE,28,Delivered
ORD_83b3c827,U_928317c6,2026-05-27T15:46:04.503672,601.25,0,FREE_DELIVERY,25,Delivered
ORD_5fc847ac,U_928317c6,2026-05-21T17:52:27.503672,552.94,0,NONE,29,Delivered
ORD_323108a0,U_928317c6,2026-05-06T20:30:11.503672,848.86,0,BOGO,28,Delivered
ORD_bc739a1d,U_928317c6,2026-05-23T13:21:15.503672,717.62,0,FLAT_50,20,Delivered
ORD_1b9a70e7,U_928317c6,2026-05-16T16:14:58.503672,591.7,0,BOGO,32,Delivered
ORD_66a4b167,U_928317c6,2026-05-16T13:20:31.503672,1050.43,0,BOGO,23,Delivered
ORD_7ba0cb02,U_928317c6,2026-05-15T22:17:48.503672,613.46,0,NONE,25,Delivered
ORD_7fa50a0a,U_928317c6,2026-05-23T07:25:23.503672,777.76,0,BOGO,30,Delivered
ORD_c7a830e2,U_928317c6,2026-05-15T19:06:47.503672,606.38,0,FREE_DELIVERY,44,Delivered
ORD_4b0b4d1b,U_928317c6,2026-04-26T15:21:48.503672,941.3,0,NONE,27,Delivered
ORD_5ca5c586,U_928317c6,2026-04-23T20:29:47.503672,644.44,0,DISCOUNT_20PCT,61,Delivered
ORD_3b6a5b6c,U_928317c6,2026-04-25T17:09:57.503672,806.49,0,NONE,32,Delivered
ORD_f47c9af8,U_928317c6,2026-05-09T23:34:35.503672,788.04,0,NONE,28,Delivered
ORD_c8839bfd,U_928317c6,2026-05-27T12:16:30.503672,615.67,0,BOGO,44,Delivered
ORD_96c2dd72,U_928317c6,2026-05-02T23:25:57.503672,715.71,0,NONE,44,Delivered
ORD_1e4e6a04,U_928317c6,2026-05-09T22:23:38.503672,1137.27,0,BOGO,24,Delivered
ORD_4f36866c,U_928317c6,2026-05-07T10:40:26.503672,536.85,0,NONE,36,Delivered
ORD_386be2f1,U_928317c6,2026-04-26T14:56:42.503672,731.91,0,NONE,37,Delivered
ORD_ecb1b5ee,U_928317c6,2026-05-09T14:57:06.503672,859.27,0,NONE,65,Cancelled
ORD_73a9a411,U_928317c6,2026-05-09T19:56:18.503672,975.66,0,NONE,26,Delivered
ORD_832295c7,U_928317c6,2026-05-08T10:34:11.503672,685.78,0,NONE,37,Delivered
ORD_9f0696f7,U_928317c6,2026-05-01T02:57:12.503672,778.51,0,BOGO,38,Delivered
ORD_beaf306b,U_928317c6,2026-04-22T14:37:48.503672,728.6,0,NONE,41,Delivered
ORD_c01aca31,U_928317c6,2026-05-09T19:07:28.503672,994.51,0,FREE_DELIVERY,28,Delivered
ORD_da9a4f8c,U_928317c6,2026-05-15T00:37:58.503672,767.66,0,BOGO,24,Delivered
ORD_c4c39a64,U_928317c6,2026-05-02T11:01:35.503672,739.86,0,FLAT_50,44,Delivered
ORD_fb51b07c,U_928317c6,2026-05-18T13:10:39.503672,733.16,0,NONE,61,Cancelled
ORD_fef4c71c,U_928317c6,2026-05-19T21:40:45.503672,711.02,0,NONE,45,Delivered
ORD_fd78dec9,U_928317c6,2026-05-08T13:19:22.503672,590.45,0,NONE,44,Delivered
ORD_4ff3e1fe,U_928317c6,2026-05-28T18:05:03.503672,677.13,0,DISCOUNT_20PCT,49,Delivered
ORD_e4c01277,U_928317c6,2026-04-24T14:51:20.503672,505.72,0,FLAT_50,65,Cancelled
ORD_a6d7137b,U_928317c6,2026-05-24T16:47:23.503672,701.25,0,FLAT_50,31,Delivered
ORD_43e8c865,U_928317c6,2026-04-30T16:10:49.503672,738.37,0,FREE_DELIVERY,53,Delivered
ORD_160bdf8f,U_928317c6,2026-05-25T15:56:08.503672,521.89,0,FLAT_50,24,Delivered
ORD_1e0afdea,U_928317c6,2026-05-15T17:49:19.503672,559.57,0,NONE,38,Delivered
ORD_eef9e2ef,U_928317c6,2026-05-17T15:19:24.503672,642.95,0,FLAT_50,26,Delivered
ORD_8ef02fbb,U_928317c6,2026-05-14T22:33:39.503672,577.63,0,DISCOUNT_20PCT,35,Delivered
ORD_2e646934,U_928317c6,2026-05-02T17:15:23.503672,665.92,0,NONE,34,Delivered
ORD_2a4b5c0a,U_928317c6,2026-04-29T09:39:32.503672,672.16,0,FREE_DELIVERY,38,Delivered
ORD_ac5410ba,U_928317c6,2026-05-20T16:52:28.503672,704.49,0,FREE_DELIVERY,23,Delivered
ORD_82186703,U_928317c6,2026-05-22T07:57:46.503672,833.81,0,FLAT_50,65,Delivered
ORD_44941233,U_928317c6,2026-05-19T12:28:27.503672,729.84,0,BOGO,53,Delivered
ORD_d9913c3c,U_928317c6,2026-05-11T21:44:44.503672,748.89,0,NONE,33,Delivered
ORD_4286f658,U_928317c6,2026-04-28T22:11:40.503672,700.03,0,BOGO,31,Delivered
ORD_feff3de8,U_928317c6,2026-05-30T21:27:47.503672,841.05,0,FLAT_50,34,Delivered
ORD_6cbfb792,U_928317c6,2026-05-17T16:34:04.503672,844.72,0,FREE_DELIVERY,20,Delivered
ORD_bfa21588,U_928317c6,2026-05-09T17:55:32.503672,766.62,0,FLAT_50,27,Delivered
ORD_a6734649,U_928317c6,2026-05-08T09:29:02.503672,556.25,0,DISCOUNT_20PCT,60,Cancelled
ORD_420ef10d,U_928317c6,2026-04-24T14:58:30.503672,603.06,0,DISCOUNT_20PCT,65,Delivered
ORD_e4bc7a03,U_928317c6,2026-05-02T21:50:31.503672,988.35,0,NONE,27,Delivered
ORD_8ec02bb5,U_928317c6,2026-05-17T16:01:50.503672,816.14,0,BOGO,26,Delivered
ORD_7f733401,U_928317c6,2026-05-23T19:27:31.503672,937.64,0,NONE,57,Delivered
ORD_d43696a9,U_928317c6,2026-05-22T13:17:28.503672,755.53,0,FREE_DELIVERY,31,Delivered
ORD_a69a5cd1,U_928317c6,2026-05-05T20:20:40.503672,642.1,0,NONE,43,Delivered
ORD_73f476d2,U_928317c6,2026-05-22T19:07:19.503672,672.97,0,FREE_DELIVERY,22,Delivered
ORD_b7476145,U_928317c6,2026-05-24T21:41:15.503672,824.58,0,FREE_DELIVERY,37,Delivered
ORD_13c840cf,U_928317c6,2026-04-24T14:41:48.503672,589.41,0,FREE_DELIVERY,25,Delivered
ORD_a465433e,U_928317c6,2026-05-09T22:00:52.503672,1104.87,0,BOGO,37,Delivered
ORD_bae94476,U_928317c6,2026-05-02T12:22:22.503672,709.65,0,FLAT_50,31,Delivered
ORD_cf7b6651,U_928317c6,2026-04-25T07:00:49.503672,648.47,0,DISCOUNT_20PCT,31,Delivered
ORD_fab7e6f8,U_928317c6,2026-05-17T19:28:58.503672,682.32,0,FLAT_50,28,Delivered
ORD_bc80f2c0,U_928317c6,2026-05-09T17:35:58.503672,752.2,0,NONE,42,Delivered
ORD_e90b2fce,U_928317c6,2026-05-17T14:59:33.503672,930.34,0,NONE,61,Delivered
ORD_fc96d223,U_928317c6,2026-05-07T19:02:36.503672,626.16,0,FREE_DELIVERY,22,Delivered
ORD_bcd73aba,U_928317c6,2026-05-30T20:07:01.503672,792.69,0,FREE_DELIVERY,36,Delivered
ORD_1cf6c619,U_53f0c109,2026-04-27T07:13:45.503672,512.48,0,FREE_DELIVERY,39,Delivered
ORD_2d057405,U_53f0c109,2026-05-09T09:08:53.503672,563.41,0,FLAT_50,25,Delivered
ORD_3774e004,U_53f0c109,2026-04-18T16:30:29.503672,446.09,0,DISCOUNT_20PCT,37,Delivered
ORD_4ee1e992,U_53f0c109,2026-05-12T23:03:40.503672,439.34,0,DISCOUNT_20PCT,40,Delivered
ORD_da8c8082,U_53f0c109,2026-05-30T18:22:31.503672,687.88,0,FLAT_50,33,Delivered
ORD_5e9ee10f,U_53f0c109,2026-04-15T18:27:20.503672,402.85,0,NONE,28,Delivered
ORD_686528f7,U_53f0c109,2026-04-07T20:06:06.503672,595.09,0,NONE,24,Cancelled
ORD_093461ef,U_53f0c109,2026-04-28T14:04:42.503672,663.84,0,NONE,35,Delivered
ORD_7b0bacea,U_53f0c109,2026-05-24T15:36:17.503672,661.26,0,NONE,21,Delivered
ORD_a4b1cc1c,U_53f0c109,2026-05-23T19:49:33.503672,751.74,0,NONE,35,Delivered
ORD_4980b641,U_53f0c109,2026-05-03T17:43:01.503672,679.16,0,NONE,23,Delivered
ORD_e0096d9c,U_53f0c109,2026-04-19T22:46:14.503672,865.7,0,FREE_DELIVERY,23,Delivered
ORD_0840e25a,U_53f0c109,2026-05-16T21:45:27.503672,1054.19,0,FREE_DELIVERY,38,Delivered
ORD_1da178b9,U_53f0c109,2026-04-26T14:20:47.503672,661.41,0,NONE,21,Delivered
ORD_7d030a8d,U_53f0c109,2026-04-26T12:21:41.503672,657.45,0,NONE,33,Delivered
ORD_ca31b45f,U_53f0c109,2026-04-25T12:05:18.503672,769.97,0,FREE_DELIVERY,30,Delivered
ORD_31be1c6e,U_53f0c109,2026-05-05T18:33:46.503672,492.81,0,NONE,35,Delivered
ORD_0149f771,U_53f0c109,2026-04-09T14:42:11.503672,612.17,0,NONE,21,Delivered
ORD_bc0800e8,U_53f0c109,2026-04-14T20:34:27.503672,563.61,0,NONE,33,Delivered
ORD_f88198ad,U_53f0c109,2026-05-09T22:02:02.503672,844.96,0,NONE,26,Delivered
ORD_8c6caee6,U_53f0c109,2026-04-11T12:20:15.503672,676.24,0,FLAT_50,23,Delivered
ORD_d24a9fcf,U_53f0c109,2026-05-22T11:23:16.503672,399.44,0,DISCOUNT_20PCT,22,Delivered
ORD_51ad8a17,U_53f0c109,2026-04-25T15:19:18.503672,608.6,0,NONE,20,Delivered
ORD_56e7e111,U_53f0c109,2026-04-18T01:01:29.503672,769.55,0,BOGO,30,Delivered
ORD_ea47bc0a,U_53f0c109,2026-05-03T14:02:19.503672,533.01,0,DISCOUNT_20PCT,44,Delivered
ORD_713bb369,U_53f0c109,2026-05-16T11:23:34.503672,583.42,0,FREE_DELIVERY,29,Delivered
ORD_ea22d40b,U_53f0c109,2026-05-04T10:58:57.503672,617.36,0,FREE_DELIVERY,35,Delivered
ORD_b0ee7252,U_53f0c109,2026-04-09T15:50:22.503672,571.75,0,BOGO,64,Cancelled
ORD_bbd0bf3d,U_53f0c109,2026-05-25T21:44:00.503672,613.1,0,FLAT_50,34,Delivered
ORD_4cb00355,U_53f0c109,2026-04-30T19:23:47.503672,940.53,0,BOGO,64,Delivered
ORD_d2bfcaf5,U_53f0c109,2026-04-18T20:46:23.503672,894.24,0,NONE,31,Delivered
ORD_edd839d6,U_53f0c109,2026-04-09T14:42:00.503672,482.69,0,NONE,29,Delivered
ORD_1cf23262,U_53f0c109,2026-04-11T02:05:04.503672,711.46,0,FLAT_50,67,Cancelled
ORD_36b9c014,U_53f0c109,2026-04-28T15:15:17.503672,538.24,0,NONE,43,Delivered
ORD_31a09828,U_53f0c109,2026-05-02T21:50:02.503672,890.23,0,FREE_DELIVERY,30,Delivered
ORD_05d483ce,U_53f0c109,2026-04-18T13:51:25.503672,828.27,0,FLAT_50,57,Delivered
ORD_42c1fcf2,U_53f0c109,2026-05-09T18:33:23.503672,516.81,0,NONE,43,Delivered
ORD_d952bb9a,U_53f0c109,2026-04-11T20:29:44.503672,797.86,0,NONE,30,Delivered
ORD_77661a00,U_53f0c109,2026-04-18T22:31:14.503672,765.41,0,FLAT_50,43,Delivered
ORD_4cc0cbe3,U_53f0c109,2026-05-27T22:08:24.503672,598.01,0,BOGO,42,Delivered
ORD_6b88a62b,U_53f0c109,2026-04-18T20:46:25.503672,754.87,0,FLAT_50,62,Cancelled
ORD_6c903ac9,U_53f0c109,2026-04-19T21:13:02.503672,800.75,0,FLAT_50,36,Delivered
ORD_cfe69935,U_53f0c109,2026-04-25T13:11:21.503672,758.33,0,BOGO,25,Delivered
ORD_a04b3ad8,U_53f0c109,2026-05-16T22:16:53.503672,802.14,0,NONE,31,Delivered
ORD_24c1116e,U_53f0c109,2026-04-22T15:34:17.503672,537.04,0,FLAT_50,28,Delivered
ORD_de599d78,U_53f0c109,2026-05-16T16:11:35.503672,530.37,0,NONE,39,Delivered
ORD_0a357429,U_53f0c109,2026-04-07T13:17:17.503672,644.69,0,NONE,50,Delivered
ORD_76e7f512,U_53f0c109,2026-05-26T23:47:17.503672,368.49,0,BOGO,30,Delivered
ORD_d9cde7ba,U_53f0c109,2026-05-16T22:06:36.503672,719.28,0,FLAT_50,36,Delivered
ORD_639985f6,U_53f0c109,2026-05-17T23:49:28.503672,576.53,0,FLAT_50,28,Delivered
ORD_d24345f7,U_53f0c109,2026-04-23T19:52:50.503672,376.91,0,DISCOUNT_20PCT,35,Delivered
ORD_e5959d15,U_53f0c109,2026-05-07T15:07:51.503672,539.97,0,NONE,42,Delivered
ORD_31aadc31,U_53f0c109,2026-05-10T18:59:24.503672,575.32,0,NONE,28,Delivered
ORD_4b0e0271,U_53f0c109,2026-04-26T15:10:09.503672,523.05,0,DISCOUNT_20PCT,30,Delivered
ORD_85036af7,U_53f0c109,2026-04-26T21:20:33.503672,861.06,0,NONE,28,Delivered
ORD_61c92672,U_53f0c109,2026-04-29T23:20:19.503672,552.6,0,NONE,22,Delivered
ORD_4e5304d2,U_53f0c109,2026-05-02T22:52:30.503672,898.25,0,NONE,22,Delivered
ORD_d0e4d2f5,U_53f0c109,2026-05-16T14:45:22.503672,794.16,0,FREE_DELIVERY,34,Delivered
ORD_35a14d36,U_53f0c109,2026-04-25T21:59:41.503672,857.99,0,FLAT_50,35,Delivered
ORD_e653ca87,U_53f0c109,2026-04-26T09:37:05.503672,737.82,0,FREE_DELIVERY,41,Delivered
ORD_8314aacd,U_53f0c109,2026-04-23T13:01:05.503672,707.25,0,FREE_DELIVERY,52,Delivered
ORD_30882bff,U_53f0c109,2026-05-04T14:57:13.503672,457.94,0,NONE,43,Delivered
ORD_e8e27405,U_53f0c109,2026-05-08T19:55:12.503672,585.45,0,BOGO,30,Delivered
ORD_ccd362eb,U_53f0c109,2026-05-02T14:09:43.503672,650.21,0,NONE,29,Delivered
ORD_17ddbddd,U_53f0c109,2026-04-15T15:47:58.503672,506.39,0,NONE,38,Delivered
ORD_f1a04d56,U_53f0c109,2026-04-24T01:12:54.503672,446.57,0,FREE_DELIVERY,36,Delivered
ORD_b6676b0f,U_53f0c109,2026-05-19T21:46:36.503672,761.66,0,BOGO,25,Delivered
ORD_c9b7926c,U_53f0c109,2026-04-18T12:04:19.503672,770.55,0,NONE,35,Delivered
ORD_39e1352b,U_53f0c109,2026-04-08T17:11:01.503672,474.91,0,NONE,38,Delivered
ORD_5675cd91,U_53f0c109,2026-04-21T19:31:37.503672,573.22,0,NONE,38,Delivered
ORD_41f3aec7,U_53f0c109,2026-04-28T12:53:54.503672,415.43,0,DISCOUNT_20PCT,20,Delivered
ORD_30ea7558,U_33eae3c0,2026-05-17T00:38:08.503672,726.86,40,FLAT_50,20,Delivered
ORD_dfc70bb6,U_33eae3c0,2026-03-30T22:44:16.503672,751.75,40,NONE,27,Delivered
ORD_1c13b750,U_33eae3c0,2026-05-16T03:10:17.503672,746.93,40,FLAT_50,27,Delivered
ORD_b8ff09b7,U_33eae3c0,2026-03-27T23:34:52.503672,583.65,40,FLAT_50,66,Delivered
ORD_4dfadf1e,U_33eae3c0,2026-04-12T23:57:43.503672,741.82,40,FLAT_50,29,Delivered
ORD_6af87623,U_33eae3c0,2026-04-11T21:05:36.503672,838.33,40,NONE,49,Delivered
ORD_f24abe41,U_33eae3c0,2026-02-21T05:17:00.503672,559.33,40,FLAT_50,28,Delivered
ORD_2793c76b,U_33eae3c0,2026-03-17T12:15:43.503672,835.8,40,BOGO,44,Delivered
ORD_11e8e7e9,U_33eae3c0,2026-03-09T23:08:33.503672,485.32,40,FLAT_50,31,Delivered
ORD_481decd0,U_33eae3c0,2026-04-25T15:21:49.503672,703.27,40,FLAT_50,27,Delivered
ORD_02dbf609,U_33eae3c0,2026-04-11T23:55:36.503672,715.71,40,NONE,24,Delivered
ORD_0e1c0405,U_33eae3c0,2026-04-25T19:00:05.503672,730.19,40,NONE,29,Delivered
ORD_44b1df37,U_33eae3c0,2026-05-21T12:20:09.503672,678.17,40,NONE,32,Delivered
ORD_8e8b7e0a,U_33eae3c0,2026-03-05T21:59:31.503672,710.58,40,FREE_DELIVERY,36,Delivered
ORD_739c16d7,U_33eae3c0,2026-05-09T15:48:18.503672,775.73,40,FREE_DELIVERY,32,Delivered
ORD_36b47acb,U_33eae3c0,2026-04-01T23:08:42.503672,567.25,40,NONE,24,Delivered
ORD_64824671,U_33eae3c0,2026-05-09T10:26:20.503672,874.86,40,NONE,34,Delivered
ORD_97496e9a,U_33eae3c0,2026-04-18T17:29:07.503672,732.25,40,DISCOUNT_20PCT,40,Delivered
ORD_4de5174f,U_33eae3c0,2026-05-02T18:06:41.503672,831.22,40,FREE_DELIVERY,27,Delivered
ORD_902614ae,U_5bc94fd3,2026-01-10T20:31:43.503672,992.15,0,NONE,32,Delivered
ORD_a0b15420,U_5bc94fd3,2026-04-07T14:56:19.503672,646.24,0,NONE,34,Delivered
ORD_0793ec30,U_5bc94fd3,2025-11-09T12:54:48.503672,521.52,0,DISCOUNT_20PCT,23,Delivered
ORD_3d0c9acb,U_5bc94fd3,2026-05-10T22:10:56.503672,1047.7,0,NONE,43,Delivered
ORD_ffac5e4f,U_5bc94fd3,2026-03-29T17:28:06.503672,1023.25,0,BOGO,69,Delivered
ORD_4d5cf85d,U_5bc94fd3,2026-03-28T21:41:50.503672,1126.73,0,NONE,24,Delivered
ORD_93093b26,U_5bc94fd3,2025-12-16T12:56:31.503672,1039.1,0,FREE_DELIVERY,47,Delivered
ORD_e305d790,U_5bc94fd3,2026-01-24T14:03:09.503672,677.54,0,NONE,26,Delivered
ORD_a3221dd8,U_5bc94fd3,2026-02-27T22:50:59.503672,535.9,0,FLAT_50,36,Delivered
ORD_bf555d74,U_5bc94fd3,2026-03-28T19:57:07.503672,1230.16,0,BOGO,29,Delivered
ORD_76a656b6,U_5bc94fd3,2025-11-26T12:07:38.503672,516.17,0,NONE,27,Delivered
ORD_ef49c1fa,U_5bc94fd3,2026-03-21T23:10:46.503672,837.98,0,FREE_DELIVERY,40,Delivered
ORD_9e568889,U_5bc94fd3,2026-05-16T12:24:35.503672,761.81,0,NONE,41,Delivered
ORD_baca7a8b,U_5bc94fd3,2025-11-11T23:02:56.503672,655.92,0,FLAT_50,36,Delivered
ORD_f39b0011,U_5bc94fd3,2026-03-29T15:56:22.503672,1041.13,0,NONE,22,Delivered
ORD_111bceab,U_5bc94fd3,2025-12-06T04:07:06.503672,833.46,0,NONE,24,Delivered
ORD_6acd777d,U_5bc94fd3,2026-01-24T13:37:43.503672,801.91,0,NONE,37,Delivered
ORD_32d89f2e,U_5bc94fd3,2026-04-19T19:03:17.503672,865.01,0,FLAT_50,63,Delivered
ORD_48ba9c9f,U_5bc94fd3,2026-03-28T14:25:58.503672,735.31,0,FLAT_50,33,Delivered
ORD_da03e594,U_5bc94fd3,2026-05-09T23:02:24.503672,892.3,0,FLAT_50,38,Delivered
ORD_82fede0b,U_5bc94fd3,2025-11-30T12:16:19.503672,854.92,0,NONE,26,Delivered
ORD_30f1c26e,U_5bc94fd3,2026-05-16T20:09:05.503672,1251.48,0,BOGO,31,Delivered
ORD_d320e917,U_5bc94fd3,2026-04-16T18:35:33.503672,625.08,0,FREE_DELIVERY,40,Delivered
ORD_f5dc87cb,U_5bc94fd3,2025-11-15T17:49:10.503672,835.03,0,FLAT_50,27,Delivered
ORD_9dd13896,U_5bc94fd3,2026-03-22T15:03:23.503672,670.52,0,FLAT_50,36,Delivered
ORD_38ba3bfc,U_5bc94fd3,2026-01-24T15:06:22.503672,674.95,0,BOGO,37,Delivered
ORD_99f38848,U_5bc94fd3,2026-01-03T15:58:55.503672,887.3,0,NONE,24,Delivered
ORD_b8aeb340,U_a75f94c2,2026-04-16T09:34:37.503672,485.95,40,FREE_DELIVERY,34,Delivered
ORD_1ee0d801,U_1a527cd1,2026-04-02T20:03:42.503672,683.62,40,NONE,26,Delivered
ORD_d90508ef,U_1a527cd1,2026-04-03T19:42:37.503672,752.57,40,FLAT_50,43,Delivered
ORD_c0b31ddb,U_1a527cd1,2026-03-13T09:16:26.503672,806.5,40,FREE_DELIVERY,34,Delivered
ORD_72755e27,U_1a527cd1,2026-03-14T19:40:32.503672,838.71,40,DISCOUNT_20PCT,30,Delivered
ORD_f94e7fa9,U_58d86b2a,2026-03-01T14:20:20.503672,440.55,0,FLAT_50,21,Delivered
ORD_82decfb9,U_58d86b2a,2026-04-29T19:15:34.503672,531.14,0,NONE,67,Delivered
ORD_453959e1,U_58d86b2a,2026-05-23T20:41:01.503672,656.56,0,NONE,24,Delivered
ORD_02c11a43,U_58d86b2a,2026-05-23T07:53:42.503672,489.92,0,NONE,20,Delivered
ORD_41cff603,U_58d86b2a,2026-05-30T14:54:28.503672,608.13,0,BOGO,36,Delivered
ORD_8c6a116d,U_58d86b2a,2026-03-08T19:08:28.503672,537.01,0,FLAT_50,28,Delivered
ORD_9af92629,U_58d86b2a,2026-03-01T20:01:03.503672,693.26,0,NONE,21,Delivered
ORD_b1cb30da,U_58d86b2a,2026-04-07T07:49:42.503672,341.56,0,NONE,68,Delivered
ORD_aa366820,U_58d86b2a,2026-04-11T06:59:35.503672,380.25,0,FLAT_50,23,Delivered
ORD_40636eff,U_58d86b2a,2026-03-25T13:37:21.503672,439.44,0,BOGO,30,Delivered
ORD_35566d52,U_58d86b2a,2026-03-10T14:35:07.503672,282.95,0,FLAT_50,22,Delivered
ORD_c114eeed,U_58d86b2a,2026-05-08T20:20:48.503672,279.09,0,FLAT_50,39,Delivered
ORD_623605d8,U_58d86b2a,2026-03-07T21:54:26.503672,718.55,0,BOGO,32,Delivered
ORD_11481fe9,U_58d86b2a,2026-03-13T13:12:56.503672,307.05,0,NONE,34,Delivered
ORD_5da29b6a,U_58d86b2a,2026-05-23T21:54:33.503672,687.39,0,FLAT_50,30,Delivered
ORD_ee369d29,U_2860d2cf,2026-03-28T15:53:44.503672,722.41,40,NONE,27,Delivered
ORD_6f480747,U_2860d2cf,2025-11-09T13:14:44.503672,747.46,40,FLAT_50,36,Delivered
ORD_8b7a4b19,U_2860d2cf,2026-02-01T20:58:20.503672,1174.83,40,BOGO,30,Delivered
ORD_082b3e9a,U_2860d2cf,2026-03-28T10:59:21.503672,659.68,40,DISCOUNT_20PCT,25,Delivered
ORD_dcaacee1,U_2860d2cf,2026-03-23T23:28:56.503672,513.08,40,DISCOUNT_20PCT,32,Delivered
ORD_f34f30fe,U_2860d2cf,2026-04-25T21:59:40.503672,1089.9,40,NONE,27,Delivered
ORD_15d857d2,U_2860d2cf,2025-11-29T21:04:06.503672,1140.52,40,BOGO,40,Delivered
ORD_c6df2a57,U_2860d2cf,2026-01-03T13:22:33.503672,796.81,40,BOGO,25,Delivered
ORD_4600b8a5,U_2860d2cf,2026-03-03T12:46:58.503672,653.06,40,NONE,23,Delivered
ORD_0293163b,U_2860d2cf,2025-11-18T15:11:59.503672,585.86,40,FLAT_50,30,Delivered
ORD_f105112d,U_2860d2cf,2025-12-06T12:48:36.503672,822.25,40,FREE_DELIVERY,30,Delivered
ORD_b2161bbe,U_2860d2cf,2026-03-28T12:57:15.503672,583.56,40,DISCOUNT_20PCT,26,Delivered
ORD_69b34be1,U_2860d2cf,2026-05-30T19:38:40.503672,1182.93,40,BOGO,41,Delivered
ORD_7631a52e,U_2860d2cf,2025-11-22T15:22:18.503672,871.25,40,NONE,41,Delivered
