user_id,signup_date,age,city,city_tier,platform,acquisition_channel,is_zomato_gold,onboarding_cohort,user_type
U_fcfee0f0,2025-10-23 13:09:16.503672,25,Delhi,Tier_1,Android,paid_search,False,Standard,occasional
U_cdaf50c8,2026-05-09 13:09:16.503672,22,Hyderabad,Tier_1,Android,social_media,False,Frictionless,power_user
U_4124062c,2026-05-20 13:09:16.503672,26,Bangalore,Tier_1,Android,referral,False,Frictionless,regular
U_683e8342,2025-06-18 13:09:16.503672,18,Mumbai,Tier_1,iOS,organic,False,Standard,window_shopper
U_9b7a457c,2025-12-28 13:09:16.503672,23,Lucknow,Tier_2,Android,paid_search,False,Standard,window_shopper
U_e907f5fd,2025-07-05 13:09:16.503672,33,Indore,Tier_3,iOS,social_media,False,Frictionless,regular
U_55b0ebd7,2026-01-09 13:09:16.503672,23,Ahmedabad,Tier_2,iOS,social_media,False,Frictionless,occasional
U_d6cc2a79,2026-01-28 13:09:16.503672,21,Chandigarh,Tier_2,Web,organic,False,Frictionless,power_user
U_a584ecdf,2026-01-11 13:09:16.503672,29,Delhi,Tier_1,Android,paid_search,False,Standard,regular
U_52f6b70f,2025-12-01 13:09:16.503672,22,Chennai,Tier_1,iOS,organic,False,Frictionless,occasional
U_dc678f60,2025-08-10 13:09:16.503672,18,Bangalore,Tier_1,Android,social_media,False,Frictionless,window_shopper
U_bc803a5e,2025-10-08 13:09:16.503672,23,Lucknow,Tier_2,Android,organic,False,Frictionless,regular
U_cedf82cf,2025-10-25 13:09:16.503672,29,Ahmedabad,Tier_2,iOS,paid_search,False,Frictionless,window_shopper
U_594ce39a,2025-12-31 13:09:16.503672,30,Mumbai,Tier_1,Android,social_media,False,Standard,regular
U_9fe3e89c,2025-07-15 13:09:16.503672,26,Bangalore,Tier_1,Android,paid_search,False,Standard,power_user
U_13216f24,2026-04-01 13:09:16.503672,30,Pune,Tier_2,Android,paid_search,False,Frictionless,window_shopper
U_a38c5f88,2025-08-07 13:09:16.503672,23,Jaipur,Tier_2,iOS,social_media,False,Frictionless,window_shopper
U_48f88afc,2026-05-22 13:09:16.503672,28,Ludhiana,Tier_3,Android,social_media,False,Standard,regular
U_3e9dde60,2025-06-25 13:09:16.503672,27,Mumbai,Tier_1,iOS,paid_search,False,Frictionless,power_user
U_b86a3e0f,2025-09-28 13:09:16.503672,27,Chennai,Tier_1,iOS,social_media,False,Standard,window_shopper
U_1c144f53,2025-08-19 13:09:16.503672,21,Delhi,Tier_1,Android,paid_search,False,Frictionless,regular
U_901902f4,2025-06-04 13:09:16.503672,53,Delhi,Tier_1,Android,email,False,Standard,regular
U_43057237,2025-12-15 13:09:16.503672,30,Jaipur,Tier_2,Android,paid_search,True,Standard,regular
U_94f96db2,2025-07-15 13:09:16.503672,24,Hyderabad,Tier_1,Android,social_media,False,Frictionless,regular
U_a8dd0585,2026-02-06 13:09:16.503672,34,Jaipur,Tier_2,Android,social_media,False,Standard,window_shopper
U_40e013b8,2025-07-25 13:09:16.503672,30,Ludhiana,Tier_3,Android,social_media,True,Standard,window_shopper
U_612de553,2025-06-23 13:09:16.503672,25,Hyderabad,Tier_1,Android,paid_search,False,Frictionless,regular
U_49e3ccf4,2025-07-27 13:09:16.503672,28,Mumbai,Tier_1,Android,organic,True,Frictionless,window_shopper
U_d39227ae,2026-03-20 13:09:16.503672,18,Surat,Tier_3,Android,social_media,False,Frictionless,regular
U_84dca5e9,2026-04-18 13:09:16.503672,18,Indore,Tier_3,iOS,organic,False,Standard,regular
U_810564f0,2026-02-04 13:09:16.503672,23,Bangalore,Tier_1,Android,social_media,False,Standard,regular
U_614f60c1,2025-07-01 13:09:16.503672,26,Chennai,Tier_1,Android,paid_search,False,Frictionless,window_shopper
U_922b30eb,2026-05-05 13:09:16.503672,21,Mumbai,Tier_1,Android,social_media,False,Frictionless,regular
U_9d725e9a,2026-05-16 13:09:16.503672,21,Lucknow,Tier_2,iOS,social_media,False,Frictionless,window_shopper
U_b88f573c,2026-02-01 13:09:16.503672,23,Jaipur,Tier_2,Android,paid_search,False,Standard,regular
U_498c805f,2025-11-15 13:09:16.503672,21,Delhi,Tier_1,Android,organic,False,Frictionless,window_shopper
U_7dd94383,2025-10-10 13:09:16.503672,28,Hyderabad,Tier_1,iOS,paid_search,False,Frictionless,window_shopper
U_0f63796f,2026-04-17 13:09:16.503672,26,Ahmedabad,Tier_2,iOS,social_media,False,Frictionless,power_user
U_51ba56d1,2025-11-01 13:09:16.503672,24,Delhi,Tier_1,iOS,social_media,False,Frictionless,occasional
U_fe991841,2025-08-27 13:09:16.503672,22,Ahmedabad,Tier_2,Android,social_media,True,Standard,occasional
U_02c6b9a4,2025-08-25 13:09:16.503672,20,Jaipur,Tier_2,Android,email,False,Standard,regular
U_c1422590,2026-02-20 13:09:16.503672,30,Hyderabad,Tier_1,Android,social_media,False,Standard,window_shopper
U_b73f674b,2025-11-10 13:09:16.503672,23,Bangalore,Tier_1,Android,organic,False,Standard,occasional
U_07e49503,2025-06-30 13:09:16.503672,27,Lucknow,Tier_2,Android,social_media,False,Standard,power_user
U_61737aac,2025-10-10 13:09:16.503672,24,Chandigarh,Tier_2,iOS,social_media,False,Standard,regular
U_0ad61689,2026-02-14 13:09:16.503672,22,Lucknow,Tier_2,Android,social_media,True,Standard,occasional
U_9bb9bf6d,2026-02-07 13:09:16.503672,26,Bangalore,Tier_1,iOS,social_media,False,Frictionless,regular
U_6562e1d8,2026-05-14 13:09:16.503672,27,Mumbai,Tier_1,iOS,social_media,False,Frictionless,occasional
U_9a656c5b,2025-08-28 13:09:16.503672,50,Hyderabad,Tier_1,iOS,organic,True,Standard,occasional
U_870305f5,2025-07-29 13:09:16.503672,18,Mumbai,Tier_1,iOS,social_media,False,Standard,regular
U_11a22f51,2025-09-05 13:09:16.503672,28,Jaipur,Tier_2,iOS,paid_search,False,Standard,regular
U_ccc42aea,2026-05-13 13:09:16.503672,28,Delhi,Tier_1,Android,social_media,False,Standard,regular
U_97d7d70a,2026-04-11 13:09:16.503672,28,Chennai,Tier_1,Android,paid_search,True,Standard,occasional
U_af3123b1,2025-11-09 13:09:16.503672,24,Chennai,Tier_1,Android,social_media,False,Frictionless,power_user
U_34950760,2026-02-25 13:09:16.503672,20,Delhi,Tier_1,iOS,organic,True,Frictionless,occasional
U_7b1a428c,2025-09-09 13:09:16.503672,23,Lucknow,Tier_2,iOS,paid_search,False,Frictionless,regular
U_5ab64a36,2026-04-13 13:09:16.503672,28,Bangalore,Tier_1,Android,social_media,False,Frictionless,occasional
U_9ba5de73,2026-05-05 13:09:16.503672,23,Chennai,Tier_1,iOS,paid_search,False,Frictionless,power_user
U_430d3693,2025-06-20 13:09:16.503672,26,Pune,Tier_2,iOS,paid_search,False,Frictionless,power_user
U_0688ca77,2025-10-26 13:09:16.503672,28,Bangalore,Tier_1,iOS,organic,True,Standard,window_shopper
U_6975e181,2026-03-29 13:09:16.503672,20,Jaipur,Tier_2,Android,social_media,False,Standard,occasional
U_20224985,2026-01-07 13:09:16.503672,25,Surat,Tier_3,Android,social_media,False,Standard,window_shopper
U_3e9e70e5,2026-02-05 13:09:16.503672,24,Bangalore,Tier_1,Android,social_media,True,Standard,window_shopper
U_91a50cd2,2026-03-29 13:09:16.503672,25,Delhi,Tier_1,Android,social_media,False,Frictionless,regular
U_57a99ce7,2026-02-02 13:09:16.503672,51,Chandigarh,Tier_2,Android,social_media,False,Frictionless,window_shopper
U_ea8b00b6,2026-04-04 13:09:16.503672,43,Chennai,Tier_1,iOS,social_media,False,Standard,occasional
U_1a862bc2,2025-11-08 13:09:16.503672,28,Hyderabad,Tier_1,iOS,social_media,False,Standard,regular
U_01e9b7de,2025-09-27 13:09:16.503672,19,Mumbai,Tier_1,Android,social_media,False,Frictionless,regular
U_3567c599,2026-05-05 13:09:16.503672,27,Bangalore,Tier_1,iOS,social_media,False,Frictionless,regular
U_76c04a6d,2025-12-04 13:09:16.503672,25,Chennai,Tier_1,iOS,paid_search,True,Frictionless,occasional
U_bd4994dd,2026-03-20 13:09:16.503672,23,Mumbai,Tier_1,Android,organic,False,Standard,window_shopper
U_23c287f5,2025-11-03 13:09:16.503672,27,Mumbai,Tier_1,Android,social_media,False,Standard,occasional
U_e31ab138,2026-03-16 13:09:16.503672,25,Ahmedabad,Tier_2,Android,social_media,True,Frictionless,occasional
U_7aae2863,2025-08-20 13:09:16.503672,22,Lucknow,Tier_2,iOS,organic,False,Standard,regular
U_4534aba4,2026-01-19 13:09:16.503672,26,Hyderabad,Tier_1,iOS,social_media,False,Frictionless,occasional
U_b970affe,2025-06-09 13:09:16.503672,19,Delhi,Tier_1,Android,paid_search,False,Standard,regular
U_a51002f8,2025-12-16 13:09:16.503672,40,Pune,Tier_2,iOS,organic,False,Standard,occasional
U_8a7172d0,2026-04-25 13:09:16.503672,47,Delhi,Tier_1,Android,organic,True,Frictionless,occasional
U_3f6179e6,2026-05-04 13:09:16.503672,23,Bangalore,Tier_1,Android,organic,False,Standard,regular
U_84d6d8ff,2025-10-23 13:09:16.503672,18,Pune,Tier_2,Android,paid_search,False,Standard,window_shopper
U_8802baa8,2025-09-02 13:09:16.503672,21,Pune,Tier_2,Android,social_media,False,Standard,window_shopper
U_4f26bcd9,2026-04-08 13:09:16.503672,18,Delhi,Tier_1,Android,social_media,False,Standard,regular
U_9ce123ea,2025-11-10 13:09:16.503672,27,Ahmedabad,Tier_2,iOS,paid_search,False,Standard,window_shopper
U_7618ba3f,2025-07-25 13:09:16.503672,18,Delhi,Tier_1,Android,referral,False,Standard,regular
U_f1bde94a,2026-03-15 13:09:16.503672,27,Bangalore,Tier_1,iOS,social_media,False,Standard,regular
U_95f26b26,2026-05-12 13:09:16.503672,30,Chennai,Tier_1,iOS,referral,False,Frictionless,regular
U_e240b3a2,2025-11-24 13:09:16.503672,24,Jaipur,Tier_2,Android,social_media,True,Standard,window_shopper
U_649ee30d,2026-03-22 13:09:16.503672,23,Ahmedabad,Tier_2,Android,organic,False,Standard,occasional
U_7e1638ea,2026-02-09 13:09:16.503672,24,Mumbai,Tier_1,iOS,paid_search,True,Standard,power_user
U_33d430fb,2026-05-01 13:09:16.503672,27,Bangalore,Tier_1,Android,social_media,False,Frictionless,window_shopper
U_1720c1d3,2026-04-23 13:09:16.503672,30,Hyderabad,Tier_1,Web,social_media,False,Standard,occasional
U_6e542d4a,2025-12-05 13:09:16.503672,23,Pune,Tier_2,iOS,organic,False,Standard,regular
U_5dbfc5c3,2025-07-26 13:09:16.503672,21,Bangalore,Tier_1,iOS,social_media,False,Frictionless,window_shopper
U_23e735a6,2025-10-05 13:09:16.503672,31,Delhi,Tier_1,Android,organic,True,Frictionless,regular
U_7cb9ee39,2025-06-12 13:09:16.503672,25,Bangalore,Tier_1,Android,organic,True,Standard,window_shopper
U_1e22e025,2026-02-09 13:09:16.503672,27,Delhi,Tier_1,Android,social_media,True,Standard,regular
U_ede69677,2026-01-28 13:09:16.503672,24,Patna,Tier_3,iOS,paid_search,False,Standard,power_user
U_f7e2d013,2025-09-15 13:09:16.503672,21,Mumbai,Tier_1,iOS,organic,False,Frictionless,occasional
U_59e2346b,2025-08-19 13:09:16.503672,25,Delhi,Tier_1,iOS,paid_search,True,Standard,window_shopper
U_7b452a1f,2026-03-01 13:09:16.503672,29,Ahmedabad,Tier_2,Android,referral,False,Standard,power_user
U_3fd1447f,2025-10-25 13:09:16.503672,18,Chandigarh,Tier_2,Android,social_media,False,Frictionless,regular
U_0862d576,2026-01-23 13:09:16.503672,26,Delhi,Tier_1,Android,social_media,False,Frictionless,window_shopper
U_9c8a65ef,2026-04-02 13:09:16.503672,25,Bhopal,Tier_3,Android,social_media,False,Frictionless,occasional
U_6569a2bc,2025-07-05 13:09:16.503672,24,Lucknow,Tier_2,Android,paid_search,False,Standard,regular
U_f63db9e0,2025-08-20 13:09:16.503672,26,Bhopal,Tier_3,Android,social_media,False,Frictionless,window_shopper
U_e8e3609c,2026-04-01 13:09:16.503672,22,Chandigarh,Tier_2,Web,paid_search,True,Standard,regular
U_77667fe4,2026-05-10 13:09:16.503672,34,Jaipur,Tier_2,Android,social_media,False,Frictionless,power_user
U_e560a75a,2026-05-21 13:09:16.503672,19,Ahmedabad,Tier_2,Android,paid_search,False,Standard,window_shopper
U_dd24ba1e,2025-07-03 13:09:16.503672,22,Bangalore,Tier_1,iOS,social_media,False,Frictionless,window_shopper
U_365c64ec,2026-04-07 13:09:16.503672,26,Mumbai,Tier_1,iOS,paid_search,True,Frictionless,occasional
U_ef6ad187,2025-07-13 13:09:16.503672,28,Chennai,Tier_1,iOS,social_media,True,Frictionless,regular
U_6c6bb589,2025-06-24 13:09:16.503672,26,Chandigarh,Tier_2,iOS,social_media,False,Standard,window_shopper
U_3a12e990,2025-07-19 13:09:16.503672,52,Lucknow,Tier_2,Android,social_media,False,Standard,occasional
U_9a6a7be8,2025-06-17 13:09:16.503672,18,Jaipur,Tier_2,iOS,social_media,False,Frictionless,window_shopper
U_34483fe6,2026-04-16 13:09:16.503672,36,Bangalore,Tier_1,iOS,social_media,False,Frictionless,occasional
U_dd9ebee3,2025-06-03 13:09:16.503672,39,Mumbai,Tier_1,Android,email,False,Frictionless,window_shopper
U_588d652d,2026-01-01 13:09:16.503672,19,Ahmedabad,Tier_2,Android,social_media,False,Frictionless,occasional
U_3cd70961,2025-06-03 13:09:16.503672,30,Chandigarh,Tier_2,Android,organic,False,Standard,window_shopper
U_5dd635c5,2025-11-06 13:09:16.503672,27,Jaipur,Tier_2,iOS,organic,False,Frictionless,occasional
U_e52cb993,2025-10-28 13:09:16.503672,30,Jaipur,Tier_2,Android,paid_search,False,Standard,occasional
U_63237249,2026-01-07 13:09:16.503672,29,Ludhiana,Tier_3,iOS,organic,True,Frictionless,regular
U_64b490dc,2025-10-22 13:09:16.503672,21,Ludhiana,Tier_3,iOS,social_media,False,Standard,regular
U_da7354e1,2025-10-01 13:09:16.503672,23,Jaipur,Tier_2,iOS,social_media,False,Standard,regular
U_ef5a6b97,2025-11-19 13:09:16.503672,18,Ahmedabad,Tier_2,Android,paid_search,False,Standard,power_user
U_bb449167,2026-03-27 13:09:16.503672,20,Lucknow,Tier_2,Android,social_media,False,Frictionless,regular
U_fb5d994d,2025-06-13 13:09:16.503672,28,Jaipur,Tier_2,iOS,social_media,True,Standard,window_shopper
U_7a347e85,2026-02-08 13:09:16.503672,19,Hyderabad,Tier_1,Android,social_media,True,Frictionless,window_shopper
U_c645d7c9,2025-08-15 13:09:16.503672,46,Chennai,Tier_1,Android,organic,False,Frictionless,regular
U_778f1fcd,2025-11-27 13:09:16.503672,24,Mumbai,Tier_1,Android,social_media,False,Frictionless,occasional
U_6b212419,2025-09-18 13:09:16.503672,24,Pune,Tier_2,iOS,social_media,False,Standard,regular
U_c49d3504,2026-01-14 13:09:16.503672,20,Delhi,Tier_1,Android,paid_search,False,Standard,window_shopper
U_1588322a,2026-05-21 13:09:16.503672,26,Hyderabad,Tier_1,iOS,social_media,False,Frictionless,regular
U_92b98642,2025-08-06 13:09:16.503672,29,Pune,Tier_2,Android,social_media,False,Standard,regular
U_0f370abe,2025-08-21 13:09:16.503672,27,Mumbai,Tier_1,iOS,social_media,False,Standard,regular
U_09082c13,2025-09-18 13:09:16.503672,20,Hyderabad,Tier_1,Android,paid_search,False,Standard,power_user
U_8cdd3fd6,2025-08-20 13:09:16.503672,26,Mumbai,Tier_1,iOS,paid_search,True,Standard,regular
U_d07ce137,2026-05-06 13:09:16.503672,33,Ahmedabad,Tier_2,Android,social_media,False,Standard,regular
U_5993d8f9,2025-07-01 13:09:16.503672,20,Bhopal,Tier_3,Android,referral,False,Frictionless,window_shopper
U_43b7ad67,2026-04-06 13:09:16.503672,23,Chennai,Tier_1,Android,paid_search,False,Standard,occasional
U_2c62961c,2026-01-03 13:09:16.503672,23,Chennai,Tier_1,Android,paid_search,False,Standard,occasional
U_520b93bc,2025-12-05 13:09:16.503672,29,Delhi,Tier_1,iOS,social_media,False,Standard,regular
U_d0cf7e86,2025-10-04 13:09:16.503672,28,Ahmedabad,Tier_2,Android,social_media,False,Standard,occasional
U_4028d147,2025-10-17 13:09:16.503672,54,Pune,Tier_2,iOS,paid_search,False,Standard,regular
U_71459201,2025-12-11 13:09:16.503672,27,Mumbai,Tier_1,iOS,organic,False,Frictionless,regular
U_3108ced7,2026-04-06 13:09:16.503672,21,Chandigarh,Tier_2,Android,social_media,False,Standard,regular
U_daaec6e3,2025-06-06 13:09:16.503672,20,Delhi,Tier_1,iOS,social_media,False,Standard,window_shopper
U_d4f8523d,2026-03-15 13:09:16.503672,24,Mumbai,Tier_1,iOS,paid_search,False,Frictionless,window_shopper
U_9f0e7e23,2025-11-11 13:09:16.503672,26,Bangalore,Tier_1,Android,paid_search,False,Frictionless,occasional
U_fdad7ecc,2025-06-07 13:09:16.503672,23,Mumbai,Tier_1,iOS,paid_search,False,Standard,power_user
U_08d68455,2025-09-25 13:09:16.503672,25,Ludhiana,Tier_3,Web,social_media,False,Standard,window_shopper
U_697ef3e1,2025-06-29 13:09:16.503672,48,Ahmedabad,Tier_2,Web,social_media,False,Frictionless,regular
U_7b693b88,2025-07-18 13:09:16.503672,21,Chennai,Tier_1,Android,organic,True,Frictionless,window_shopper
U_a56d6fa5,2026-01-10 13:09:16.503672,22,Delhi,Tier_1,Android,social_media,False,Standard,regular
U_c6b2f32d,2026-01-26 13:09:16.503672,20,Ahmedabad,Tier_2,iOS,paid_search,False,Frictionless,occasional
U_fdeffdb5,2026-02-27 13:09:16.503672,22,Chennai,Tier_1,Android,organic,True,Frictionless,regular
U_b0028cc8,2025-09-25 13:09:16.503672,28,Bangalore,Tier_1,Android,social_media,False,Standard,power_user
U_c7e575cb,2026-05-21 13:09:16.503672,23,Chennai,Tier_1,iOS,referral,False,Standard,window_shopper
U_ba064d5d,2025-11-17 13:09:16.503672,20,Hyderabad,Tier_1,Android,paid_search,False,Frictionless,window_shopper
U_928893f7,2025-08-24 13:09:16.503672,24,Chennai,Tier_1,iOS,paid_search,True,Standard,power_user
U_ecbc6978,2026-04-25 13:09:16.503672,41,Chandigarh,Tier_2,iOS,paid_search,False,Frictionless,occasional
U_9a688937,2026-01-08 13:09:16.503672,39,Mumbai,Tier_1,Android,social_media,False,Frictionless,regular
U_e85f750e,2026-04-10 13:09:16.503672,31,Ahmedabad,Tier_2,iOS,organic,False,Standard,regular
U_b8773c25,2025-06-27 13:09:16.503672,48,Hyderabad,Tier_1,iOS,social_media,False,Frictionless,regular
U_5e750478,2025-10-01 13:09:16.503672,23,Chennai,Tier_1,Android,social_media,False,Frictionless,window_shopper
U_1ce1f2b9,2025-08-21 13:09:16.503672,25,Chandigarh,Tier_2,Android,social_media,False,Frictionless,regular
U_4dea1313,2025-06-17 13:09:16.503672,29,Hyderabad,Tier_1,iOS,social_media,True,Frictionless,window_shopper
U_f132847b,2026-03-26 13:09:16.503672,28,Bangalore,Tier_1,Android,social_media,False,Standard,regular
U_f833a70a,2026-03-08 13:09:16.503672,45,Pune,Tier_2,Android,social_media,False,Standard,window_shopper
U_43f03bbc,2025-07-16 13:09:16.503672,19,Indore,Tier_3,Android,paid_search,False,Standard,window_shopper
U_5a366107,2025-08-10 13:09:16.503672,29,Chandigarh,Tier_2,iOS,social_media,True,Frictionless,regular
U_c298c4aa,2025-11-30 13:09:16.503672,29,Delhi,Tier_1,Android,paid_search,False,Standard,regular
U_aebcae97,2026-03-20 13:09:16.503672,32,Hyderabad,Tier_1,iOS,social_media,False,Standard,window_shopper
U_4ca5531a,2025-08-06 13:09:16.503672,31,Pune,Tier_2,iOS,social_media,False,Frictionless,regular
U_1e21af05,2025-09-03 13:09:16.503672,41,Hyderabad,Tier_1,Web,organic,False,Standard,occasional
U_a3150401,2026-01-07 13:09:16.503672,47,Delhi,Tier_1,Android,paid_search,True,Frictionless,window_shopper
U_17e7b843,2026-03-15 13:09:16.503672,22,Jaipur,Tier_2,iOS,social_media,False,Standard,window_shopper
U_d8373134,2025-07-14 13:09:16.503672,22,Hyderabad,Tier_1,iOS,social_media,True,Frictionless,window_shopper
U_b6cea4c3,2025-06-22 13:09:16.503672,51,Jaipur,Tier_2,Android,paid_search,False,Frictionless,regular
U_428142e1,2026-03-01 13:09:16.503672,29,Bangalore,Tier_1,Android,organic,False,Standard,window_shopper
U_cb2922a0,2026-02-21 13:09:16.503672,42,Bangalore,Tier_1,iOS,organic,True,Frictionless,regular
U_5f8d7286,2025-08-13 13:09:16.503672,24,Ahmedabad,Tier_2,iOS,social_media,False,Standard,regular
U_28f52917,2025-11-17 13:09:16.503672,30,Mumbai,Tier_1,Android,social_media,True,Frictionless,regular
U_1d9e312d,2026-04-13 13:09:16.503672,27,Bangalore,Tier_1,iOS,social_media,False,Frictionless,window_shopper
U_1c72f5b3,2025-10-20 13:09:16.503672,21,Lucknow,Tier_2,iOS,paid_search,False,Standard,regular
U_99b30520,2026-03-25 13:09:16.503672,20,Mumbai,Tier_1,iOS,social_media,False,Frictionless,occasional
U_2f73d318,2026-02-06 13:09:16.503672,28,Ahmedabad,Tier_2,Web,social_media,False,Frictionless,regular
U_870c45fe,2025-12-08 13:09:16.503672,26,Hyderabad,Tier_1,Android,social_media,True,Frictionless,regular
U_9c12983c,2026-05-02 13:09:16.503672,18,Delhi,Tier_1,Android,social_media,True,Frictionless,occasional
U_66b91d66,2025-06-19 13:09:16.503672,23,Bangalore,Tier_1,iOS,organic,True,Frictionless,window_shopper
U_e0aaae63,2026-04-09 13:09:16.503672,20,Mumbai,Tier_1,iOS,paid_search,False,Standard,window_shopper
U_e7252fac,2025-12-03 13:09:16.503672,40,Bhopal,Tier_3,Android,referral,False,Standard,regular
U_baa6afe4,2025-08-31 13:09:16.503672,27,Jaipur,Tier_2,iOS,organic,False,Standard,occasional
U_7b0dbcf7,2026-05-10 13:09:16.503672,54,Hyderabad,Tier_1,Android,paid_search,True,Standard,regular
U_14a61eab,2025-11-12 13:09:16.503672,27,Lucknow,Tier_2,iOS,social_media,False,Frictionless,regular
U_19061167,2026-02-11 13:09:16.503672,23,Bangalore,Tier_1,Android,paid_search,True,Standard,regular
U_e392ce54,2026-04-04 13:09:16.503672,22,Bangalore,Tier_1,Android,social_media,False,Standard,regular
U_4c602fa4,2025-12-06 13:09:16.503672,30,Ludhiana,Tier_3,iOS,social_media,False,Standard,occasional
U_ce0c6620,2026-05-28 13:09:16.503672,22,Bangalore,Tier_1,Android,paid_search,True,Frictionless,occasional
U_86d869fe,2026-03-16 13:09:16.503672,27,Bangalore,Tier_1,iOS,organic,True,Standard,window_shopper
U_8e594d7f,2025-10-07 13:09:16.503672,23,Mumbai,Tier_1,iOS,paid_search,False,Standard,occasional
U_039373ed,2025-09-23 13:09:16.503672,27,Hyderabad,Tier_1,Android,email,True,Standard,regular
U_f2be62d9,2025-08-01 13:09:16.503672,19,Patna,Tier_3,Android,social_media,True,Frictionless,regular
U_58a9d9a7,2026-04-04 13:09:16.503672,36,Chennai,Tier_1,Android,paid_search,False,Standard,window_shopper
U_f1d6a8a6,2025-10-05 13:09:16.503672,29,Lucknow,Tier_2,Android,social_media,True,Standard,regular
U_b39d01ae,2025-11-08 13:09:16.503672,23,Jaipur,Tier_2,Web,social_media,False,Frictionless,regular
U_d14967d0,2025-11-18 13:09:16.503672,27,Chennai,Tier_1,Android,social_media,False,Standard,power_user
U_5fbe5c04,2025-10-21 13:09:16.503672,30,Bangalore,Tier_1,iOS,paid_search,False,Frictionless,power_user
U_ecd4d77d,2026-04-10 13:09:16.503672,23,Bangalore,Tier_1,Android,social_media,True,Frictionless,occasional
U_86d39bee,2025-09-10 13:09:16.503672,23,Chennai,Tier_1,Android,social_media,True,Standard,regular
U_6f97f30b,2026-05-09 13:09:16.503672,23,Chandigarh,Tier_2,iOS,referral,False,Standard,regular
U_0f4ac198,2025-07-01 13:09:16.503672,29,Mumbai,Tier_1,Android,social_media,False,Frictionless,occasional
U_d5ec8d52,2025-08-04 13:09:16.503672,20,Delhi,Tier_1,Web,referral,True,Frictionless,regular
U_6ea0c7d2,2025-09-05 13:09:16.503672,24,Bhopal,Tier_3,iOS,organic,False,Frictionless,regular
U_9669ab8f,2025-06-22 13:09:16.503672,20,Bhopal,Tier_3,iOS,paid_search,False,Frictionless,window_shopper
U_eb4ed87c,2026-05-08 13:09:16.503672,23,Mumbai,Tier_1,Android,social_media,False,Frictionless,power_user
U_ff1fc122,2025-07-16 13:09:16.503672,20,Chennai,Tier_1,Android,social_media,False,Frictionless,regular
U_535a2fa3,2025-09-22 13:09:16.503672,45,Bhopal,Tier_3,iOS,referral,False,Standard,occasional
U_064835de,2025-11-11 13:09:16.503672,29,Indore,Tier_3,Android,social_media,False,Frictionless,window_shopper
U_0a9e5409,2026-02-02 13:09:16.503672,32,Indore,Tier_3,iOS,social_media,False,Frictionless,window_shopper
U_0d0705ff,2026-04-06 13:09:16.503672,26,Mumbai,Tier_1,Android,referral,False,Frictionless,regular
U_8946e32d,2025-09-27 13:09:16.503672,28,Chennai,Tier_1,iOS,paid_search,True,Standard,window_shopper
U_27efe640,2026-01-01 13:09:16.503672,24,Mumbai,Tier_1,iOS,paid_search,True,Frictionless,occasional
U_a3a40280,2025-06-18 13:09:16.503672,28,Chennai,Tier_1,Android,social_media,False,Frictionless,regular
U_4aae4378,2026-04-30 13:09:16.503672,29,Hyderabad,Tier_1,iOS,social_media,False,Frictionless,regular
U_a8dc2064,2026-01-03 13:09:16.503672,18,Chandigarh,Tier_2,iOS,organic,False,Frictionless,window_shopper
U_d73432ba,2026-03-14 13:09:16.503672,24,Delhi,Tier_1,iOS,paid_search,False,Standard,window_shopper
U_20aef006,2025-08-26 13:09:16.503672,21,Pune,Tier_2,Android,social_media,False,Frictionless,regular
U_d496eda4,2026-02-26 13:09:16.503672,22,Delhi,Tier_1,iOS,referral,False,Standard,occasional
U_a230b9df,2025-09-18 13:09:16.503672,26,Ahmedabad,Tier_2,iOS,social_media,False,Frictionless,regular
U_27ed5a08,2025-12-01 13:09:16.503672,24,Bhopal,Tier_3,iOS,paid_search,False,Frictionless,occasional
U_b0a484f6,2026-05-22 13:09:16.503672,41,Pune,Tier_2,iOS,paid_search,False,Frictionless,window_shopper
U_b29ac73a,2025-11-28 13:09:16.503672,28,Pune,Tier_2,iOS,paid_search,False,Standard,regular
U_1a2860ff,2026-05-10 13:09:16.503672,28,Mumbai,Tier_1,Android,social_media,False,Standard,power_user
U_48c271a2,2026-04-29 13:09:16.503672,50,Chennai,Tier_1,iOS,paid_search,False,Standard,window_shopper
U_4bf76469,2025-12-19 13:09:16.503672,22,Delhi,Tier_1,Android,social_media,True,Frictionless,window_shopper
U_af97bae6,2026-01-13 13:09:16.503672,25,Delhi,Tier_1,iOS,organic,False,Standard,window_shopper
U_056275f5,2026-04-11 13:09:16.503672,24,Bangalore,Tier_1,iOS,social_media,False,Standard,window_shopper
U_6512fa74,2026-04-18 13:09:16.503672,23,Jaipur,Tier_2,Web,social_media,False,Frictionless,window_shopper
U_47475c61,2026-02-20 13:09:16.503672,26,Ahmedabad,Tier_2,Web,social_media,False,Frictionless,window_shopper
U_055f6996,2026-02-15 13:09:16.503672,22,Mumbai,Tier_1,Web,social_media,False,Standard,power_user
U_030a6146,2026-02-14 13:09:16.503672,27,Patna,Tier_3,iOS,social_media,True,Standard,occasional
U_c4dc13e6,2026-03-05 13:09:16.503672,27,Hyderabad,Tier_1,Android,paid_search,False,Standard,regular
U_e07348cb,2025-11-20 13:09:16.503672,41,Chennai,Tier_1,Android,social_media,False,Frictionless,window_shopper
U_e1405b10,2026-04-20 13:09:16.503672,24,Jaipur,Tier_2,Android,social_media,False,Frictionless,window_shopper
